Year,Month,Day,Dayth,Hour,Minute,Second,ghi,dni,dif,sza,NO2,press,albedo,ang_alpha,ang_beta,aod550,aod700,broadbandaod,ozone,wv,Tem,Tdpt,aerosol_scattering,TL2R,TL2D,TL2I,TL2Gu,TL2M,TL2Gr
2015,1,19,19,22,34,0,579.82986,851.05,141.28,1.029433,1.03762515333763e-17,984.1574,0.14044,0.80042,0.2609,0.42101,0.347105,0.321507,0.27185,4.68395,21.8675,13.0791,0.414,6.8047,8.04914,6.12731,7.33219,6.92286,5.87635
2015,1,19,19,22,36,0,601.44235,881.05,142.06,1.022302,1.03758069561013e-17,984.1468,0.14041,0.80272,0.26149,0.422543,0.348175,0.322676,0.2718,4.68945,21.8795,13.1152,0.41555,6.81475,8.0711,6.13996,7.34148,6.92476,5.88597
2015,1,19,19,22,37,0,602.0001,874.47,143.39,1.018735,1.03755845552287e-17,984.1413,0.14039,0.80384,0.26177,0.423277,0.348686,0.323239,0.27177,4.69208,21.8855,13.1332,0.41629,6.81951,8.08177,6.14602,7.34587,6.92546,5.89053
2015,1,19,19,22,38,0,600.61323,864.46,144.63,1.015168,1.03753620796584e-17,984.1358,0.14038,0.80493,0.26204,0.423989,0.34918,0.323786,0.27175,4.69463,21.8917,13.1511,0.41701,6.82409,8.09222,6.15189,7.35009,6.926,5.89493
2015,1,19,19,22,39,0,615.52779,883.38,146.89,1.0116,1.03751395295965e-17,984.1302,0.14036,0.806,0.2623,0.424677,0.349657,0.324319,0.27172,4.6971,21.8978,13.1689,0.41771,6.82849,8.10246,6.15758,7.35413,6.92636,5.89916
2015,1,19,19,22,41,0,585.61279,816.81,147.36,1.004462,1.03746942063749e-17,984.1186,0.14033,0.80804,0.26278,0.425981,0.350558,0.325336,0.27168,4.70177,21.9103,13.2044,0.41903,6.83674,8.12228,6.16834,7.36169,6.92657,5.9071
2015,1,19,19,22,42,0,615.21132,865.76,148.09,1.000893,1.03744714335157e-17,984.1127,0.14032,0.80901,0.26301,0.426595,0.350981,0.325819,0.27165,4.70397,21.9166,13.222,0.41965,6.84059,8.13185,6.17341,7.36519,6.92642,5.9108
2015,1,19,19,22,44,0,624.05188,871.75,148.47,0.993753,1.03740256658835e-17,984.1007,0.14029,0.81085,0.26342,0.427743,0.351769,0.326737,0.27161,4.70809,21.9294,13.2571,0.42081,6.84771,8.15032,6.1829,7.37165,6.92558,5.91767
2015,1,19,19,22,45,0,625.38569,867.59,149.48,0.990182,1.0373802671411e-17,984.0946,0.14027,0.81171,0.26362,0.428275,0.352134,0.327169,0.27159,4.71,21.9359,13.2745,0.42134,6.85099,8.15921,6.1873,7.37459,6.92489,5.92084
2015,1,19,19,22,47,0,635.18709,867.63,154.09,0.983039,1.03733564617361e-17,984.0821,0.14024,0.81331,0.26397,0.429253,0.352802,0.32798,0.27155,4.71351,21.9489,13.3092,0.42233,6.85695,8.17629,6.19538,7.3799,6.92296,5.9266
2015,1,19,19,22,48,0,639.21455,864.35,157.37,0.979468,1.03731332468342e-17,984.0758,0.14022,0.81405,0.26412,0.429697,0.353105,0.328358,0.27153,4.7151,21.9555,13.3264,0.42278,6.85963,8.18447,6.19905,7.38226,6.92172,5.92919
2015,1,19,19,22,50,0,625.67029,818.77,164.39,0.972323,1.03726865974845e-17,984.063,0.14019,0.81537,0.2644,0.430492,0.353644,0.329056,0.2715,4.71795,21.9688,13.3606,0.42359,6.86439,8.2001,6.20562,7.38638,6.91868,5.9338
2015,1,19,19,22,51,0,609.84306,779.78,168.23,0.96875,1.03724631633372e-17,984.0565,0.14017,0.81596,0.26452,0.43084,0.35388,0.329376,0.27149,4.7192,21.9756,13.3776,0.42394,6.86647,8.20755,6.20851,7.38813,6.91688,5.93581
2015,1,19,19,22,53,0,607.50708,755.23,175.36,0.961603,1.03720160766808e-17,984.0433,0.14014,0.81697,0.26473,0.431436,0.354284,0.329956,0.27147,4.72134,21.9891,13.4114,0.42454,6.86999,8.22169,6.21345,7.39102,6.91271,5.93922
2015,1,19,19,22,55,0,603.41957,732.06,180.25,0.954456,1.0371568699802e-17,984.03,0.1401,0.81775,0.26488,0.431893,0.354592,0.330452,0.27145,4.72298,22.0028,13.4448,0.425,6.87265,8.23481,6.21724,7.39305,6.90775,5.94181
2015,1,19,19,22,56,0,611.88707,740.09,181.92,0.950881,1.03713449028768e-17,984.0233,0.14008,0.81805,0.26494,0.432066,0.354709,0.330668,0.27144,4.72361,22.0097,13.4614,0.42518,6.87366,8.24097,6.21869,7.39374,6.90498,5.94279
2015,1,19,19,22,58,0,638.16112,774.65,183.62,0.943733,1.03708970926378e-17,984.0097,0.14004,0.81846,0.26502,0.432302,0.354867,0.331034,0.27143,4.72445,22.0236,13.4944,0.42542,6.87502,8.25251,6.22066,7.39446,6.89883,5.94411
2015,1,19,19,22,59,0,636.51782,769.88,182.55,0.940158,1.03706730796245e-17,984.0029,0.14002,0.81857,0.26504,0.432361,0.354907,0.331183,0.27143,4.72467,22.0306,13.5108,0.42548,6.87536,8.25788,6.22117,7.39449,6.89546,5.94444
2015,1,19,19,23,1,0,546.27378,620.98,176.53,0.933008,1.03702248383933e-17,983.9889,0.13998,0.81856,0.26489,0.432105,0.354697,0.331225,0.27143,4.72467,22.0446,13.5433,0.42522,6.87281,8.26472,6.21917,7.39135,6.88548,5.94216
2015,1,19,19,23,2,0,462.44479,487.9,170.54,0.929433,1.03700006104759e-17,983.9812,0.13996,0.81843,0.26441,0.431289,0.354038,0.330751,0.27143,4.72448,22.0516,13.5596,0.42442,6.86495,8.2602,6.21269,7.38332,6.87382,5.93511
2015,1,19,19,23,4,0,415.3057,427.21,157.27,0.922283,1.03695519406203e-17,983.9642,0.13991,0.81794,0.26254,0.428111,0.351471,0.328684,0.27143,4.72373,22.0655,13.5922,0.42127,6.8343,8.23323,6.18741,7.35264,6.83545,5.90763
2015,1,19,19,23,5,0,552.99194,660.68,152.06,0.918708,1.03693274989828e-17,983.955,0.13989,0.81758,0.26117,0.425786,0.349592,0.327115,0.27143,4.72317,22.0724,13.6085,0.41897,6.81186,8.21119,6.16891,7.33032,6.80915,5.88752
2015,1,19,19,23,7,0,635.85196,813.91,137.32,0.911558,1.03688784028709e-17,983.935,0.13984,0.81665,0.25761,0.419757,0.344719,0.322967,0.27144,4.7217,22.0862,13.641,0.41301,6.75364,8.15104,6.12091,7.27253,6.74326,5.83532
2015,1,19,19,23,9,0,623.4574,811.06,122.1,0.904408,1.03684290239035e-17,983.9131,0.13979,0.81545,0.25304,0.412011,0.338456,0.317554,0.27144,4.71978,22.1,13.6735,0.40535,6.67876,8.07084,6.05923,7.19824,6.66093,5.76818
2015,1,19,19,23,10,0,653.51091,865.44,116.11,0.900833,1.03682042286968e-17,983.9014,0.13976,0.81475,0.2504,0.40754,0.33484,0.314402,0.27145,4.71865,22.107,13.6898,0.40092,6.63549,8.02374,6.02363,7.15529,6.61406,5.72938
2015,1,19,19,23,12,0,693.86217,935.18,107.93,0.893684,1.03677544274198e-17,983.8769,0.1397,0.81319,0.24446,0.397496,0.326711,0.307269,0.27146,4.71609,22.121,13.7222,0.39099,6.53816,7.91654,5.94364,7.05855,6.50984,5.64212
2015,1,19,19,23,13,0,695.13979,936.89,105.53,0.89011,1.03675294216502e-17,983.864,0.13968,0.81232,0.24118,0.39196,0.322228,0.303312,0.27146,4.71465,22.128,13.7384,0.38551,6.48444,7.85686,5.89955,7.00507,6.45286,5.59395
2015,1,19,19,23,15,0,699.85401,938.52,104.02,0.882962,1.03670792004313e-17,983.8369,0.13962,0.81044,0.23405,0.379951,0.312497,0.294676,0.27147,4.71147,22.1422,13.7706,0.37363,6.36772,7.72634,5.80389,6.88861,6.33005,5.48929
2015,1,19,19,23,16,0,702.87355,939.37,103.91,0.879388,1.03668539852828e-17,983.8228,0.13959,0.80942,0.23022,0.373515,0.307279,0.290022,0.27148,4.70974,22.1494,13.7867,0.36727,6.30506,7.65592,5.75262,6.82595,6.26459,5.43312
2015,1,19,19,23,18,0,709.18602,938.68,105.51,0.872242,1.03664033464901e-17,983.7935,0.13953,0.80727,0.2221,0.359873,0.29621,0.280104,0.27149,4.70601,22.164,13.8188,0.35377,6.17201,7.50576,5.64393,6.69252,6.12642,5.31382
2015,1,19,19,23,19,0,712.89973,938.23,106.95,0.868669,1.03661779231467e-17,983.7783,0.1395,0.80614,0.21782,0.352704,0.290389,0.274865,0.2715,4.70401,22.1715,13.8347,0.34668,6.10196,7.42644,5.58681,6.62208,6.05408,5.25101
2015,1,19,19,23,21,0,720.18806,934.8,111.37,0.861524,1.03657268691481e-17,983.7469,0.13944,0.80377,0.20889,0.337762,0.278246,0.26389,0.27151,4.69975,22.1866,13.8665,0.3319,5.95565,7.26036,5.46773,6.4745,5.90376,5.11983
2015,1,19,19,23,22,0,725.01841,933.7,114.39,0.857952,1.03655012387937e-17,983.7308,0.13941,0.80253,0.20426,0.330026,0.271953,0.258179,0.27152,4.6975,22.1943,13.8822,0.32425,5.87974,7.17401,5.40608,6.39769,5.82614,5.05177
2015,1,19,19,23,23,0,728.85659,930.41,117.87,0.854381,1.0365275539661e-17,983.7143,0.13938,0.80127,0.19953,0.322137,0.265534,0.252337,0.27153,4.69516,22.2021,13.898,0.31644,5.80223,7.08573,5.34321,6.31909,5.74711,4.98227
2015,1,19,19,23,24,0,732.67354,926.49,121.77,0.85081,1.03650497719571e-17,983.6975,0.13935,0.79999,0.19471,0.314115,0.259002,0.246377,0.27153,4.69276,22.21,13.9136,0.30851,5.72329,6.99574,5.27927,6.23887,5.66686,4.9115
2015,1,19,19,23,26,0,748.38112,928.37,131.27,0.84367,1.03645980312108e-17,983.6632,0.13929,0.79735,0.18485,0.297745,0.245659,0.234156,0.27155,4.68772,22.2262,13.9448,0.29231,5.56183,6.81146,5.14877,6.07424,5.50337,4.76673
2015,1,19,19,23,27,0,753.70259,923.47,137.39,0.840101,1.03643720584692e-17,983.6456,0.13926,0.796,0.17984,0.289432,0.238879,0.227922,0.27156,4.68509,22.2344,13.9602,0.28409,5.47966,6.7176,5.0825,5.99018,5.4205,4.69306
2015,1,19,19,23,29,0,773.03444,921.15,153.39,0.832964,1.03639199088315e-17,983.6098,0.1392,0.79327,0.16968,0.272647,0.225174,0.215275,0.27158,4.67964,22.2514,13.9909,0.26749,5.31334,6.52751,4.94866,5.81947,5.25337,4.54395
2015,1,19,19,23,30,0,779.51212,913.45,162.64,0.829396,1.03636937322363e-17,983.5915,0.13918,0.79189,0.16457,0.264211,0.218279,0.20889,0.27159,4.67682,22.2602,14.0061,0.25914,5.22956,6.43172,4.88139,5.73319,5.16947,4.46883
2015,1,19,19,23,32,0,814.15458,926.59,183.55,0.822263,1.03632411760752e-17,983.5543,0.13912,0.78912,0.15432,0.247345,0.204482,0.196068,0.27161,4.67099,22.2781,14.0363,0.24246,5.06164,6.23973,4.74687,5.5597,5.0019,4.31828
2015,1,19,19,23,33,0,827.8347,926.8,194.67,0.818697,1.03630147968103e-17,983.5354,0.13909,0.78772,0.14921,0.238951,0.197609,0.189659,0.27161,4.668,22.2873,14.0512,0.23416,4.97788,6.14397,4.67991,5.47288,4.91859,4.24318
2015,1,19,19,23,35,0,845.8124,914,216.65,0.811569,1.03625618364937e-17,983.4971,0.13904,0.78495,0.13906,0.222336,0.183991,0.17692,0.27164,4.66184,22.3063,14.0808,0.21772,4.81167,5.95407,4.54735,5.30008,4.7538,4.09415
2015,1,19,19,23,36,0,822.70697,863.31,226.21,0.808005,1.03623352557431e-17,983.4777,0.13901,0.78357,0.13405,0.21415,0.177277,0.17062,0.27165,4.65869,22.3161,14.0954,0.20962,4.72959,5.86036,4.48203,5.2145,4.67269,4.02056
2015,1,19,19,23,38,0,691.70927,650.26,239.08,0.800881,1.0361881893639e-17,983.4386,0.13896,0.78084,0.12422,0.198118,0.164113,0.15823,0.27167,4.65224,22.3362,14.1244,0.19376,4.56846,5.67659,4.35407,5.04602,4.51393,3.87608
2015,1,19,19,23,40,0,624.73664,541.22,245.25,0.793761,1.03614282649921e-17,983.3989,0.13892,0.77817,0.11471,0.182659,0.151405,0.146224,0.27169,4.64563,22.3572,14.1528,0.17847,4.41262,5.49919,4.23065,4.88252,4.36099,3.73632
2015,1,19,19,23,41,0,634.11087,549.41,247.49,0.790202,1.0361201351063e-17,983.3789,0.13889,0.77686,0.11011,0.175191,0.14526,0.140404,0.2717,4.64226,22.3681,14.1669,0.17108,4.33716,5.41347,4.171,4.80317,4.28717,3.66864
2015,1,19,19,23,43,0,691.03209,617.24,253.57,0.783087,1.03607473245752e-17,983.3387,0.13885,0.77432,0.10126,0.160869,0.133467,0.129205,0.27172,4.63543,22.3904,14.1946,0.15691,4.19214,5.24911,4.0566,4.65037,4.1457,3.53856
2015,1,19,19,23,44,0,759.10519,704.45,258.07,0.779531,1.03605202123177e-17,983.3185,0.13883,0.77309,0.09704,0.154052,0.127849,0.123857,0.27173,4.63196,22.402,14.2083,0.15017,4.12297,5.17096,4.00212,4.57736,4.07843,3.47651
2015,1,19,19,23,46,0,779.52499,718.29,265.07,0.772423,1.03600657903569e-17,983.2779,0.13879,0.77072,0.08907,0.1412,0.11725,0.113746,0.27176,4.62494,22.4258,14.2352,0.13746,3.99229,5.02387,3.89938,4.43925,3.95171,3.35925
2015,1,19,19,23,47,0,705.44113,609.48,267.41,0.768871,1.03598384809549e-17,983.2576,0.13878,0.76959,0.08534,0.135201,0.1123,0.109014,0.27177,4.62139,22.4382,14.2485,0.13152,3.93118,4.95542,3.8514,4.3746,3.89264,3.30439
2015,1,19,19,23,49,0,725.72068,621.09,276.29,0.761769,1.03593836658891e-17,983.2168,0.13875,0.76745,0.07847,0.124151,0.103175,0.100275,0.27179,4.61424,22.4636,14.2745,0.12059,3.8184,4.82986,3.76297,4.25525,3.78396,3.20312
2015,1,19,19,23,50,0,792.96095,704.35,281.56,0.75822,1.03591561605266e-17,983.1965,0.13873,0.76644,0.07534,0.119137,0.099031,0.096301,0.2718,4.61063,22.4768,14.2873,0.11563,3.76713,4.77325,3.7228,4.201,3.73472,3.15707
2015,1,19,19,23,52,0,746.33687,630.94,285.17,0.751127,1.03587009547238e-17,983.1558,0.13871,0.76456,0.06978,0.110221,0.091662,0.089223,0.27182,4.60338,22.504,14.3125,0.10681,3.67582,4.67353,3.65133,4.1045,3.64736,3.07499
2015,1,19,19,23,54,0,522.16284,333.41,276.86,0.744039,1.03582454897451e-17,983.1153,0.13869,0.7629,0.06522,0.102913,0.085619,0.08341,0.27185,4.59608,22.5324,14.3369,0.09958,3.60084,4.59343,3.59263,4.02552,3.57603,3.00748
2015,1,19,19,23,55,0,486.42872,290.42,272.06,0.740497,1.03580176604128e-17,983.0951,0.13868,0.76215,0.06335,0.099908,0.083134,0.081018,0.27186,4.59242,22.5471,14.3489,0.09661,3.56996,4.56133,3.56845,3.99315,3.54682,2.97964
2015,1,19,19,23,57,0,440.71721,238.47,263.56,0.733418,1.03575618086437e-17,983.055,0.13867,0.76083,0.06046,0.095289,0.079315,0.077343,0.27188,4.58509,22.5775,14.3724,0.09204,3.52243,4.51423,3.53112,3.94379,3.50221,2.93666
2015,1,19,19,23,58,0,458.14837,263.21,261.99,0.72988,1.03573337865082e-17,983.0351,0.13866,0.76027,0.05948,0.093711,0.078013,0.076091,0.27189,4.58142,22.5931,14.3838,0.09047,3.50618,4.49971,3.51829,3.92723,3.48716,2.92188
2015,1,20,20,0,0,0,566.86214,403.23,264.46,0.722811,1.03568775503166e-17,982.9956,0.13866,0.75935,0.0585,0.092113,0.076699,0.074835,0.27192,4.57411,22.6255,14.4062,0.08889,3.48968,4.48989,3.50499,3.9114,3.47246,2.90659
2015,1,20,20,0,1,0,626.25653,477.14,267.65,0.72035,1.03566482552577e-17,982.9759,0.13866,0.75896,0.05835,0.091855,0.076492,0.074639,0.27193,4.57033,22.6432,14.4172,0.08864,3.48699,4.49018,3.50264,3.90911,3.47026,2.90391
2015,1,20,20,0,3,0,783.85,674.32,273.92,0.713289,1.03561829961238e-17,982.936,0.13867,0.75821,0.05806,0.091363,0.076096,0.074271,0.27195,4.56209,22.685,14.4397,0.08815,3.4818,4.49397,3.49807,3.90542,3.46639,2.89866
2015,1,20,20,0,4,0,869.67803,781.14,277.17,0.709762,1.03559470387152e-17,982.9158,0.13867,0.75785,0.05793,0.091129,0.075907,0.074095,0.27197,4.55763,22.709,14.4511,0.08792,3.47929,4.49598,3.49585,3.90364,3.46454,2.8961
2015,1,20,20,0,6,0,772.35085,648.94,277.15,0.702713,1.03554684847042e-17,982.8749,0.13869,0.75715,0.05767,0.090682,0.075547,0.073761,0.27199,4.54807,22.763,14.4743,0.08747,3.47445,4.50022,3.49153,3.90021,3.46099,2.89108
2015,1,20,20,0,7,0,789.65821,669.34,277.37,0.699191,1.03552258947693e-17,982.8542,0.1387,0.7568,0.05754,0.090469,0.075376,0.073602,0.27201,4.54299,22.7929,14.486,0.08726,3.47211,4.50245,3.48942,3.89855,3.45929,2.88863
2015,1,20,20,0,8,0,752.52464,621.3,275.6,0.695671,1.03549811005786e-17,982.8334,0.13871,0.75647,0.05742,0.090262,0.07521,0.073448,0.27202,4.53771,22.8247,14.4978,0.08706,3.46982,4.50474,3.48736,3.89693,3.45764,2.88622
2015,1,20,20,0,9,0,716.74674,576.61,272.83,0.692153,1.03547341055279e-17,982.8124,0.13873,0.75614,0.05731,0.090063,0.07505,0.0733,0.27204,4.53225,22.8583,14.5096,0.08686,3.46758,4.5071,3.48533,3.89535,3.45603,2.88384
2015,1,20,20,0,11,0,633.96463,478,263.83,0.685125,1.03542335259365e-17,982.77,0.13876,0.75551,0.05709,0.089683,0.074745,0.073017,0.27207,4.52079,22.9308,14.5334,0.08648,3.46326,4.512,3.48138,3.89229,3.45296,2.87919
2015,1,20,20,0,12,0,596.22843,435.51,258.03,0.681613,1.03539799480652e-17,982.7485,0.13877,0.7552,0.05698,0.089502,0.0746,0.072883,0.27208,4.51481,22.9696,14.5453,0.0863,3.46117,4.51454,3.47945,3.89082,3.45148,2.87691
2015,1,20,20,0,14,0,485.92433,306.36,246.67,0.674598,1.03534662326547e-17,982.7051,0.13881,0.7546,0.05679,0.089158,0.074323,0.072627,0.27212,4.50239,23.052,14.5692,0.08596,3.45712,4.51979,3.4757,3.88795,3.44865,2.87247
2015,1,20,20,0,15,0,549.33876,391.46,242.77,0.671094,1.03532061017861e-17,982.6832,0.13883,0.75431,0.05669,0.088994,0.074192,0.072506,0.27213,4.49595,23.0955,14.5812,0.0858,3.45516,4.52249,3.47387,3.88657,3.44729,2.8703
2015,1,20,20,0,17,0,808.78033,729.47,234.34,0.664093,1.03526793102033e-17,982.639,0.13888,0.75374,0.05651,0.088681,0.073941,0.072275,0.27217,4.48268,23.1868,14.605,0.08549,3.45136,4.52804,3.47029,3.88388,3.44468,2.86605
2015,1,20,20,0,18,0,828.01834,759.8,228.06,0.660596,1.03524126561607e-17,982.6167,0.1389,0.75347,0.05643,0.088532,0.073822,0.072165,0.27218,4.47586,23.2346,14.6168,0.08534,3.44951,4.53089,3.46855,3.88257,3.44342,2.86397
2015,1,20,20,0,20,0,736.02017,658.3,213.4,0.65361,1.03518728480524e-17,982.5715,0.13895,0.75293,0.05626,0.088248,0.073595,0.071956,0.27222,4.46187,23.334,14.6404,0.08506,3.44592,4.53671,3.46514,3.88003,3.44101,2.85991
2015,1,20,20,0,21,0,655.83123,567.13,204.39,0.650122,1.03515997006593e-17,982.5488,0.13897,0.75268,0.05618,0.088113,0.073487,0.071857,0.27224,4.45473,23.3856,14.6521,0.08492,3.44418,4.53968,3.46347,3.87879,3.43984,2.85792
2015,1,20,20,0,23,0,704.61123,647.02,186.86,0.643153,1.03510469356722e-17,982.5028,0.13902,0.75217,0.05604,0.087854,0.07328,0.071667,0.27227,4.44015,23.4922,14.6751,0.08467,3.44079,4.54573,3.4602,3.87638,3.43759,2.85402
2015,1,20,20,0,25,0,878.95197,884.43,167.55,0.636195,1.03504855659028e-17,982.4563,0.13907,0.75168,0.0559,0.08761,0.073084,0.071488,0.27231,4.42525,23.6032,14.6978,0.08442,3.4375,4.55191,3.45702,3.87404,3.43544,2.85023
2015,1,20,20,0,26,0,912.80623,935.35,158.52,0.632721,1.03502016625328e-17,982.4329,0.1391,0.75145,0.05583,0.087493,0.072991,0.071403,0.27233,4.4177,23.6601,14.7089,0.08431,3.4359,4.55504,3.45545,3.87289,3.4344,2.84838
2015,1,20,20,0,28,0,918.61858,953.49,145.81,0.625782,1.03496274352959e-17,982.3856,0.13916,0.75098,0.0557,0.087268,0.072811,0.071239,0.27237,4.40243,23.7768,14.7308,0.08408,3.43276,4.56139,3.45238,3.87064,3.43238,2.84474
2015,1,20,20,0,29,0,912.72753,949.87,140.93,0.622318,1.03493371181044e-17,982.3617,0.13918,0.75076,0.05564,0.087159,0.072725,0.07116,0.27239,4.39472,23.8363,14.7415,0.08398,3.43122,4.56459,3.45088,3.86954,3.43139,2.84295
2015,1,20,20,0,31,0,918.71536,961.67,133.47,0.615398,1.03487500930467e-17,982.3136,0.13924,0.75032,0.05552,0.08695,0.072558,0.071007,0.27243,4.3792,23.9578,14.7623,0.08377,3.42819,4.57106,3.4479,3.86736,3.42947,2.83945
2015,1,20,20,0,32,0,918.4932,962.36,130.77,0.611944,1.03484533918571e-17,982.2894,0.13927,0.7501,0.05546,0.086848,0.072477,0.070934,0.27246,4.3714,24.0195,14.7725,0.08367,3.42671,4.57432,3.44644,3.86629,3.42853,2.83772
2015,1,20,20,0,34,0,916.83991,960.49,126.86,0.605046,1.03478536286254e-17,982.2406,0.13932,0.74968,0.05535,0.086651,0.072319,0.07079,0.2725,4.35575,24.1449,14.7921,0.08347,3.42377,4.58088,3.44354,3.86416,3.42668,2.83433
2015,1,20,20,0,35,0,921.74683,967.38,124.21,0.601602,1.0347550573261e-17,982.216,0.13935,0.74948,0.0553,0.086554,0.072242,0.07072,0.27252,4.34792,24.2084,14.8016,0.08338,3.42232,4.58417,3.44211,3.86311,3.42577,2.83266
2015,1,20,20,0,37,0,917.29968,964.6,118.32,0.594727,1.03469381315021e-17,982.1664,0.1394,0.74907,0.05519,0.086366,0.072092,0.070583,0.27256,4.33228,24.3367,14.8199,0.08319,3.41945,4.59077,3.43928,3.86101,3.42397,2.82937
2015,1,20,20,0,39,0,931.17566,981.89,114.12,0.587867,1.03463172705286e-17,982.1163,0.13945,0.74868,0.05508,0.08618,0.071944,0.070449,0.27261,4.31672,24.4666,14.8371,0.08301,3.41661,4.59738,3.43648,3.85893,3.4222,2.82614
2015,1,20,20,0,40,0,938.67947,990.48,112.6,0.584443,1.0346003691147e-17,982.0911,0.13947,0.74848,0.05503,0.086089,0.071871,0.070382,0.27263,4.30898,24.532,14.8453,0.08291,3.4152,4.60069,3.43509,3.85789,3.42132,2.82454
2015,1,20,20,0,42,0,943.04128,992.6,111.47,0.577609,1.03453702510575e-17,982.0404,0.13952,0.7481,0.05493,0.085906,0.071725,0.070249,0.27267,4.29363,24.6634,14.8608,0.08273,3.41238,4.60728,3.43232,3.85581,3.41956,2.82137
2015,1,20,20,0,43,0,944.69692,992.9,111.03,0.574198,1.03450503970301e-17,982.0148,0.13955,0.74791,0.05488,0.085815,0.071653,0.070183,0.2727,4.28604,24.7293,14.8681,0.08264,3.41097,4.61057,3.43094,3.85476,3.41868,2.8198
2015,1,20,20,0,45,0,949.4774,994.06,111.18,0.56739,1.03444044374714e-17,981.9634,0.13959,0.74754,0.05477,0.085632,0.071506,0.070048,0.27274,4.27103,24.8614,14.8817,0.08246,3.40814,4.61711,3.42819,3.85266,3.41691,2.81668
2015,1,20,20,0,46,0,951.97119,994.1,111.83,0.563993,1.03440783386217e-17,981.9376,0.13961,0.74735,0.05472,0.085539,0.071432,0.069981,0.27277,4.26364,24.9274,14.888,0.08237,3.40673,4.62037,3.42682,3.85161,3.41601,2.81513
2015,1,20,20,0,48,0,958.12919,994.4,114.15,0.557213,1.03434199192405e-17,981.8855,0.13965,0.74698,0.05461,0.085352,0.071282,0.069842,0.27281,4.24911,25.0591,14.8994,0.08218,3.40387,4.62682,3.42407,3.84947,3.41421,2.81204
2015,1,20,20,0,49,0,961.2086,994.63,115.26,0.553831,1.03430876053918e-17,981.8593,0.13966,0.7468,0.05455,0.085256,0.071205,0.069772,0.27284,4.24198,25.1248,14.9046,0.08209,3.40244,4.63002,3.42269,3.84839,3.4133,2.8105
2015,1,20,20,0,51,0,968.84032,994.97,119.09,0.547082,1.0342416785835e-17,981.8066,0.13969,0.74644,0.05444,0.085061,0.071048,0.069627,0.27289,4.22805,25.2554,14.9137,0.0819,3.39953,4.63634,3.41992,3.8462,3.41144,2.80741
2015,1,20,20,0,52,0,963.18055,984.62,120.55,0.543715,1.03420782868106e-17,981.7801,0.13971,0.74626,0.05438,0.084961,0.070967,0.069552,0.27291,4.22125,25.3202,14.9177,0.0818,3.39806,4.63947,3.41853,3.84509,3.41049,2.80587
2015,1,20,20,0,53,0,947.02448,960.99,122.95,0.540354,1.03417377326313e-17,981.7535,0.13972,0.74608,0.05432,0.084858,0.070885,0.069476,0.27293,4.21458,25.3847,14.9212,0.08169,3.39658,4.64256,3.41714,3.84397,3.40953,2.80432
2015,1,20,20,0,54,0,924.22261,926.86,127.82,0.536998,1.0341395126725e-17,981.7268,0.13973,0.74589,0.05426,0.084754,0.070801,0.069397,0.27296,4.20804,25.4488,14.9243,0.08159,3.39508,4.64563,3.41573,3.84283,3.40855,2.80277
2015,1,20,20,0,56,0,959.57376,962.79,129.02,0.530305,1.03407037727569e-17,981.6731,0.13975,0.74553,0.05414,0.084537,0.070626,0.069235,0.27301,4.19539,25.5754,14.9291,0.08138,3.39203,4.65166,3.41291,3.84052,3.40655,2.79966
2015,1,20,20,0,57,0,987.44676,991.67,130.31,0.526966,1.03403550313805e-17,981.6461,0.13975,0.74535,0.05407,0.084425,0.070535,0.06915,0.27303,4.18929,25.638,14.9309,0.08127,3.39048,4.65463,3.41148,3.83934,3.40552,2.79808
2015,1,20,20,0,59,0,1006.4547,1002.2,136.88,0.520309,1.03396514362948e-17,981.5919,0.13976,0.74498,0.05393,0.084192,0.070346,0.068973,0.27308,4.17757,25.7611,14.9329,0.08103,3.38732,4.66043,3.40859,3.83693,3.4034,2.79491
2015,1,20,20,1,0,0,1015.6046,1002.5,144.12,0.516989,1.03392965892718e-17,981.5646,0.13976,0.7448,0.05386,0.08407,0.070248,0.06888,0.2731,4.17197,25.8216,14.9331,0.08091,3.3857,4.66328,3.40713,3.8357,3.40231,2.79331
2015,1,20,20,1,2,0,1024.28795,983.49,166.13,0.51037,1.03385808127152e-17,981.5087,0.13975,0.74444,0.05371,0.083824,0.070049,0.068693,0.27316,4.16086,25.9461,14.9331,0.08067,3.38245,4.6689,3.40421,3.8332,3.4001,2.7901
2015,1,20,20,1,3,0,1011.84187,950.8,180.68,0.50707,1.0338219889869e-17,981.4798,0.13973,0.74427,0.05364,0.083703,0.06995,0.0686,0.27318,4.15524,26.0113,14.933,0.08055,3.38083,4.67171,3.40275,3.83194,3.399,2.7885
2015,1,20,20,1,5,0,1048.56303,951.03,214.18,0.500492,1.03374919914883e-17,981.4202,0.13967,0.74393,0.0535,0.083462,0.069755,0.068416,0.27324,4.1439,26.1474,14.9327,0.08031,3.37759,4.6773,3.39983,3.8294,3.39679,2.78531
2015,1,20,20,1,6,0,1003.68908,876.17,233.61,0.497213,1.03371250226423e-17,981.3895,0.13963,0.74377,0.05343,0.083343,0.069658,0.068325,0.27328,4.13819,26.2181,14.9325,0.08019,3.37597,4.68008,3.39838,3.82811,3.39568,2.78373
